EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,label,subject_id,start_idx,end_idx
-5.232671228040939,72.0958931144651,99.4351161172008,99.29733868065368,98.13447925993457,-224.61169888691268,322.7461781468472,632.9783776862618,-28.91253704101983,53.892743638845005,55.95926170674836,47.91142006469866,84.21870190119517,-78.66782062785191,162.88652252904708,456.1395218728326,2,S7,8592,8847
-11.97540716918514,15.111923250987026,18.3658186882975,13.924543770754104,22.451490557080675,-40.73110671311911,63.182597270199786,459.3051704456726,26.922754401186047,108.91986257060448,182.23924999177888,180.2395892500299,618.9575906007217,-86.19898530877687,705.1565759094985,1633.7190166847074,3,S7,8856,9111
-18.917561684082816,22.650140686354234,29.81369482512164,23.04305229465937,22.451490557080675,-67.00311475011966,89.45460530720034,475.7370171129303,-44.73768443915074,44.73768443915074,46.49855045631379,12.674966886005228,-21.98340120864981,-74.79089741463994,52.80749620599013,379.0907658054168,3,S7,8984,9239
231.85923746028084,237.6310750036804,275.3113881018751,148.4508485085833,349.34398668414724,-49.34567812047111,398.6896648046184,730.1454193703065,9.370232718283424,34.53485423839312,36.78398965312793,35.57050229623745,62.77285537971753,-61.49323533821094,124.26609071792846,557.6321639738992,1,S7,9365,9620
12.153596658782815,108.99650293688826,151.5318671172945,151.04369182560723,353.5246134414457,-99.45050254105278,452.9751159824985,721.6915352264705,-30.681560683957443,40.1996747200841,42.86706903289851,29.93705799620136,39.60348064550452,-73.48617420009823,113.08965484560277,488.1389021247183,2,S7,9629,9884
-49.46853362470726,49.46853362470726,53.65340298253302,20.77382566181033,-12.895036198727825,-88.81963805672915,75.92460185800132,392.0399762562389,91.97163750850412,95.39761805852172,198.55773545224068,175.97270300227336,673.8462781184563,-20.539778990302214,694.3860571087586,1616.9883819781958,3,S7,9894,10149
-27.85057078378574,29.966031720711527,34.569616844148605,20.479358285077748,26.969255292517943,-67.41516391335716,94.3844192058751,599.7043315505277,2.5125035969330423,11.56869036380222,14.032861785292868,13.806105010484725,35.976761970032186,-31.356168034143764,67.33293000417595,473.7798192173789,3,S7,10022,10277
-177.38418689412825,193.3139498209595,215.83208989882493,122.95666419516844,55.92897817952211,-290.513788454493,346.4427666340152,720.1120847061362,-32.11819727396007,32.11819727396007,33.42078468074159,9.239602402023356,-11.111608091052274,-54.31623580715854,43.204627716106266,344.94509318517646,1,S7,10403,10658
-35.848307396901575,53.10859696530113,97.60152693922244,90.77971644395576,30.521276840358997,-239.01305088508792,269.53432772544693,612.815643716275,-43.30356832881243,43.30356832881243,44.49700245616781,10.236415269813786,-26.6737679867392,-72.08205105442349,45.408283067684295,359.8802476136119,2,S7,10667,10922
57.490825174494006,57.490825174494006,63.07885968149898,25.95664769329823,120.1292850634568,6.364341534621859,113.76494352883492,458.0385579919314,83.65974948214321,111.15467963745688,221.3701996859615,204.95319374332155,747.5662050428018,-53.40411038646629,800.9703154292681,1791.6312315787643,3,S7,10931,11186
97.10457948643332,97.10457948643332,101.49933719812022,29.543461111059152,141.63372795423157,37.193229469073394,104.44049848515814,480.3432963075783,-33.110884105052314,38.46377052496115,44.416109904270016,29.60507005244181,45.56965425269779,-72.7881666834848,118.3578209361826,421.609940826434,3,S7,11059,11314
3.369340651775879,79.77717933933536,93.9759480254291,93.915527740893,175.5356138421636,-88.87855181764196,264.4141656598056,614.8101832907175,-49.57158654507437,49.57158654507437,51.50049300037349,13.962757130514062,-10.571119223758496,-70.19287560930796,59.62175638554947,375.6599765408744,1,S7,11441,11696
27.15421998221344,58.73801694991893,62.37877233108807,56.15834376734483,86.17186680711252,-101.75471239114448,187.926579198257,535.0291567915606,-16.442165361303694,19.353725630954305,25.61451935540992,19.640743367811066,22.99894090035768,-65.85631596948448,88.85525686984217,440.6743752275037,2,S7,11705,11960
16.42645756058945,31.389965681962355,37.51248633610928,33.72474051978664,76.06596001133757,-70.83198265361753,146.8979426649551,614.2395506062142,68.77437892908043,86.39448413222871,188.9305395854432,175.96827438764626,644.9662158123313,-32.82649350147509,677.7927093138063,1551.746834952849,3,S7,11969,12224
