EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
230.0469026943872,257.2737992370345,275.1723378845335,150.9908543507155,327.66934005445114,-84.41648012866479,412.0858201831159,658.5374394191098,85.49550291975346,98.5539570788859,104.75832664300248,60.53780621678018,134.22171055939776,-41.49749907113262,175.71920963053037,455.7525553085186,S1,1,19802,20057
3.8418236085942468,145.11408487674095,169.97436519908766,169.93094249192308,307.64304455579,-115.64427441143336,423.28731896722337,569.3523857810068,-38.260912540923606,95.72650442886678,97.28637165078126,89.44685953408163,127.47132327575422,-108.15236403915738,235.6236873149116,426.11173528116115,S1,2,20066,20321
-99.75471352720305,99.75471352720305,101.18913921469053,16.97760360344393,-43.90252100516511,-120.8176889455483,76.91516794038318,282.47909285039077,69.82457307582911,124.9210767947611,232.49553432844968,221.76271660820157,802.5456752336414,-86.36886545940362,888.9145406930451,1830.340924750154,S1,3,20330,20585
-102.88573850180953,102.88573850180953,103.12425406171326,7.009749547740774,-85.13475726913013,-116.03388907745442,30.899131808324285,206.89949015623665,-20.924866957182445,22.56962035950124,23.9091999822263,11.567185768989127,29.4150366447648,-35.811586228258584,65.22662287302339,249.33664945639057,S1,3,20458,20713
120.30033978632214,146.65812549638383,151.20627423719895,91.6033057044911,175.70465458068233,-85.337165540242,261.04182012092434,426.5459907915079,-145.24814410396917,146.55276198734276,160.66118469072828,68.66580590498384,10.100478935588987,-187.86522346283382,197.96570239842282,403.13666599991245,S1,1,20840,21095
21.438804298440658,53.68178653163015,83.9694106309549,81.18644955879697,187.52005518279844,-31.349511730234596,218.86956691303305,383.5895021379189,-30.907116333423183,38.64620275989862,75.67180785737094,69.07222788035082,25.84340941582814,-177.62873592849104,203.4721453443192,397.92765061768193,S1,2,21104,21359
12.586454997795714,17.197374591399985,19.821169766052773,15.312084165231976,54.18977208506364,-20.47734691089398,74.66711899595762,295.1486896907391,106.18925601333166,107.87167483028082,206.265588291585,176.83137397138765,735.9826255869599,-11.380940577709598,747.3635661646695,1588.5592910935932,S1,3,21368,21623
20.50583412643526,20.50583412643526,21.15281629403382,5.1915704703168215,33.39617932178546,9.503625606923345,23.892553714862117,248.13334849940247,34.74162927003881,34.74162927003881,35.40202275333803,6.806056912122218,54.43784956427604,16.25563616427808,38.18221339999796,357.47107158236184,S1,3,21496,21751
-174.20019607849716,192.14506010515788,205.00751476243215,108.08502576805903,76.6697270214373,-238.1899879671595,314.8597149885968,567.8023277507941,-12.85025039183046,28.253443619718794,29.29200985476005,26.322859005028707,48.68646309648319,-37.197637666945816,85.884100763429,267.576254995833,S1,1,21877,22132
-48.1611506394917,48.94397020262262,51.8262146088208,19.1431473316103,16.471151744301608,-73.02914470149379,89.5002964457954,306.7205958647377,67.3182646551466,91.97404972482629,193.503572117069,181.4163268999937,708.0287934383302,-47.847121103436905,755.8759145417671,1615.628224777844,S1,3,22317,22572
-66.27192891824865,66.27192891824865,66.80136777507452,8.393698474174755,-46.28204532176584,-82.28650773352771,36.00446241176187,214.07488680920656,-11.615320607484506,11.74696756101927,13.199468007738728,6.26979129418707,3.607285782718564,-23.925791718208167,27.53307750092673,249.84963659295389,S1,3,22445,22700
332.1355102302708,363.38502433020153,386.1836486698858,197.0375937329306,449.49049914491667,-102.9445027988063,552.4350019437229,725.7658963891688,-50.08813037468588,50.08813037468588,51.673593486375765,12.701947069787606,-17.07060416869169,-64.12613842102238,47.05553425233069,252.0652724641239,S1,1,22827,23082
102.00174865664908,186.2665175420254,256.64321982493334,235.50241092841247,453.106664630224,-78.18062897121881,531.2872936014428,729.3989598119424,-70.78126547225739,70.78126547225739,71.7115250506624,11.513265533184166,-51.71537284382441,-95.59790394979753,43.882531105973115,224.23019410123638,S1,2,23091,23346
-24.342669905316228,25.362726762952345,29.452940380779477,16.58041371481913,19.328351214468462,-59.388092294722995,78.71644350919146,307.39165954249654,36.25095337245581,86.84952965333892,164.14952542505932,160.09664292813957,631.7180128555542,-73.88114835821679,705.599161213771,1496.9827066937473,S1,3,23355,23610
